id,gender,age,mask,path,gender_class,age_class,mask_class
438,female,28,Incorrect,./data/train/images/001058_female_Asian_28/incorrect_mask.jpg,1,0,1
438,female,28,Wear,./data/train/images/001058_female_Asian_28/mask1.jpg,1,0,0
438,female,28,Wear,./data/train/images/001058_female_Asian_28/mask3.jpg,1,0,0
439,female,25,Wear,./data/train/images/001059_female_Asian_25/mask4.jpg,1,0,0
439,female,25,NotWear,./data/train/images/001059_female_Asian_25/normal.jpg,1,0,2
439,female,25,Wear,./data/train/images/001059_female_Asian_25/mask2.jpg,1,0,0
439,female,25,Wear,./data/train/images/001059_female_Asian_25/mask5.jpg,1,0,0
439,female,25,Incorrect,./data/train/images/001059_female_Asian_25/incorrect_mask.jpg,1,0,1
439,female,25,Wear,./data/train/images/001059_female_Asian_25/mask1.jpg,1,0,0
439,female,25,Wear,./data/train/images/001059_female_Asian_25/mask3.jpg,1,0,0
440,female,25,Wear,./data/train/images/001060_female_Asian_25/mask4.jpg,1,0,0
440,female,25,NotWear,./data/train/images/001060_female_Asian_25/normal.jpg,1,0,2
440,female,25,Wear,./data/train/images/001060_female_Asian_25/mask2.jpg,1,0,0
440,female,25,Wear,./data/train/images/001060_female_Asian_25/mask5.jpg,1,0,0
440,female,25,Incorrect,./data/train/images/001060_female_Asian_25/incorrect_mask.jpg,1,0,1
440,female,25,Wear,./data/train/images/001060_female_Asian_25/mask1.jpg,1,0,0
440,female,25,Wear,./data/train/images/001060_female_Asian_25/mask3.jpg,1,0,0
441,male,25,Wear,./data/train/images/001061_male_Asian_25/mask4.jpg,0,0,0
441,male,25,NotWear,./data/train/images/001061_male_Asian_25/normal.jpg,0,0,2
441,male,25,Wear,./data/train/images/001061_male_Asian_25/mask2.jpg,0,0,0
441,male,25,Wear,./data/train/images/001061_male_Asian_25/mask5.jpg,0,0,0
441,male,25,Incorrect,./data/train/images/001061_male_Asian_25/incorrect_mask.jpg,0,0,1
441,male,25,Wear,./data/train/images/001061_male_Asian_25/mask1.jpg,0,0,0
441,male,25,Wear,./data/train/images/001061_male_Asian_25/mask3.jpg,0,0,0
442,female,25,Wear,./data/train/images/001062_female_Asian_25/mask4.jpg,1,0,0
442,female,25,NotWear,./data/train/images/001062_female_Asian_25/normal.jpg,1,0,2
442,female,25,Wear,./data/train/images/001062_female_Asian_25/mask2.jpg,1,0,0
442,female,25,Wear,./data/train/images/001062_female_Asian_25/mask5.jpg,1,0,0
442,female,25,Incorrect,./data/train/images/001062_female_Asian_25/incorrect_mask.jpg,1,0,1
442,female,25,Wear,./data/train/images/001062_female_Asian_25/mask1.jpg,1,0,0
442,female,25,Wear,./data/train/images/001062_female_Asian_25/mask3.jpg,1,0,0
443,female,60,Wear,./data/train/images/001063_female_Asian_60/mask4.jpg,1,2,0
443,female,60,NotWear,./data/train/images/001063_female_Asian_60/normal.jpg,1,2,2
443,female,60,Wear,./data/train/images/001063_female_Asian_60/mask2.jpg,1,2,0
443,female,60,Wear,./data/train/images/001063_female_Asian_60/mask5.jpg,1,2,0
443,female,60,Incorrect,./data/train/images/001063_female_Asian_60/incorrect_mask.jpg,1,2,1
443,female,60,Wear,./data/train/images/001063_female_Asian_60/mask1.jpg,1,2,0
443,female,60,Wear,./data/train/images/001063_female_Asian_60/mask3.jpg,1,2,0
444,female,44,Wear,./data/train/images/001064_female_Asian_44/mask4.jpg,1,1,0
444,female,44,NotWear,./data/train/images/001064_female_Asian_44/normal.jpg,1,1,2
444,female,44,Wear,./data/train/images/001064_female_Asian_44/mask2.jpg,1,1,0
444,female,44,Wear,./data/train/images/001064_female_Asian_44/mask5.jpg,1,1,0
444,female,44,Incorrect,./data/train/images/001064_female_Asian_44/incorrect_mask.jpg,1,1,1
444,female,44,Wear,./data/train/images/001064_female_Asian_44/mask1.jpg,1,1,0
444,female,44,Wear,./data/train/images/001064_female_Asian_44/mask3.jpg,1,1,0
445,male,26,Wear,./data/train/images/001065_male_Asian_26/mask4.jpg,0,0,0
445,male,26,NotWear,./data/train/images/001065_male_Asian_26/normal.jpg,0,0,2
445,male,26,Wear,./data/train/images/001065_male_Asian_26/mask2.jpg,0,0,0
445,male,26,Wear,./data/train/images/001065_male_Asian_26/mask5.jpg,0,0,0
445,male,26,Incorrect,./data/train/images/001065_male_Asian_26/incorrect_mask.jpg,0,0,1
445,male,26,Wear,./data/train/images/001065_male_Asian_26/mask1.jpg,0,0,0
445,male,26,Wear,./data/train/images/001065_male_Asian_26/mask3.jpg,0,0,0
446,female,25,Wear,./data/train/images/001066_female_Asian_25/mask4.jpg,1,0,0
446,female,25,NotWear,./data/train/images/001066_female_Asian_25/normal.jpg,1,0,2
446,female,25,Wear,./data/train/images/001066_female_Asian_25/mask2.jpg,1,0,0
446,female,25,Wear,./data/train/images/001066_female_Asian_25/mask5.jpg,1,0,0
446,female,25,Incorrect,./data/train/images/001066_female_Asian_25/incorrect_mask.jpg,1,0,1
446,female,25,Wear,./data/train/images/001066_female_Asian_25/mask1.jpg,1,0,0
446,female,25,Wear,./data/train/images/001066_female_Asian_25/mask3.jpg,1,0,0
447,male,24,Wear,./data/train/images/001067_male_Asian_24/mask4.jpg,0,0,0
447,male,24,NotWear,./data/train/images/001067_male_Asian_24/normal.jpg,0,0,2
447,male,24,Wear,./data/train/images/001067_male_Asian_24/mask2.jpg,0,0,0
447,male,24,Wear,./data/train/images/001067_male_Asian_24/mask5.jpg,0,0,0
447,male,24,Incorrect,./data/train/images/001067_male_Asian_24/incorrect_mask.jpg,0,0,1
447,male,24,Wear,./data/train/images/001067_male_Asian_24/mask1.jpg,0,0,0
447,male,24,Wear,./data/train/images/001067_male_Asian_24/mask3.jpg,0,0,0
448,female,25,Wear,./data/train/images/001068_female_Asian_25/mask4.jpg,1,0,0
448,female,25,NotWear,./data/train/images/001068_female_Asian_25/normal.jpg,1,0,2
448,female,25,Wear,./data/train/images/001068_female_Asian_25/mask2.jpg,1,0,0
448,female,25,Wear,./data/train/images/001068_female_Asian_25/mask5.jpg,1,0,0
448,female,25,Incorrect,./data/train/images/001068_female_Asian_25/incorrect_mask.jpg,1,0,1
448,female,25,Wear,./data/train/images/001068_female_Asian_25/mask1.jpg,1,0,0
448,female,25,Wear,./data/train/images/001068_female_Asian_25/mask3.jpg,1,0,0
449,female,19,Wear,./data/train/images/001069_female_Asian_19/mask4.jpg,1,0,0
449,female,19,NotWear,./data/train/images/001069_female_Asian_19/normal.jpg,1,0,2
449,female,19,Wear,./data/train/images/001069_female_Asian_19/mask2.jpg,1,0,0
449,female,19,Wear,./data/train/images/001069_female_Asian_19/mask5.jpg,1,0,0
449,female,19,Incorrect,./data/train/images/001069_female_Asian_19/incorrect_mask.jpg,1,0,1
449,female,19,Wear,./data/train/images/001069_female_Asian_19/mask1.jpg,1,0,0
449,female,19,Wear,./data/train/images/001069_female_Asian_19/mask3.jpg,1,0,0
450,female,58,Wear,./data/train/images/001070_female_Asian_58/mask4.jpg,1,1,0
450,female,58,NotWear,./data/train/images/001070_female_Asian_58/normal.jpg,1,1,2
450,female,58,Wear,./data/train/images/001070_female_Asian_58/mask2.jpg,1,1,0
450,female,58,Wear,./data/train/images/001070_female_Asian_58/mask5.jpg,1,1,0
450,female,58,Incorrect,./data/train/images/001070_female_Asian_58/incorrect_mask.jpg,1,1,1
450,female,58,Wear,./data/train/images/001070_female_Asian_58/mask1.jpg,1,1,0
450,female,58,Wear,./data/train/images/001070_female_Asian_58/mask3.jpg,1,1,0
451,male,45,Wear,./data/train/images/001071_male_Asian_45/mask4.jpg,0,1,0
451,male,45,NotWear,./data/train/images/001071_male_Asian_45/normal.jpg,0,1,2
451,male,45,Wear,./data/train/images/001071_male_Asian_45/mask2.jpg,0,1,0
451,male,45,Wear,./data/train/images/001071_male_Asian_45/mask5.jpg,0,1,0
451,male,45,Incorrect,./data/train/images/001071_male_Asian_45/incorrect_mask.jpg,0,1,1
451,male,45,Wear,./data/train/images/001071_male_Asian_45/mask1.jpg,0,1,0
451,male,45,Wear,./data/train/images/001071_male_Asian_45/mask3.jpg,0,1,0
452,female,25,Wear,./data/train/images/001072_female_Asian_25/mask4.jpg,1,0,0
452,female,25,NotWear,./data/train/images/001072_female_Asian_25/normal.jpg,1,0,2
452,female,25,Wear,./data/train/images/001072_female_Asian_25/mask2.jpg,1,0,0
452,female,25,Wear,./data/train/images/001072_female_Asian_25/mask5.jpg,1,0,0
452,female,25,Incorrect,./data/train/images/001072_female_Asian_25/incorrect_mask.jpg,1,0,1
452,female,25,Wear,./data/train/images/001072_female_Asian_25/mask1.jpg,1,0,0
452,female,25,Wear,./data/train/images/001072_female_Asian_25/mask3.jpg,1,0,0
453,female,25,Wear,./data/train/images/001073_female_Asian_25/mask4.jpg,1,0,0
453,female,25,NotWear,./data/train/images/001073_female_Asian_25/normal.jpg,1,0,2
453,female,25,Wear,./data/train/images/001073_female_Asian_25/mask2.jpg,1,0,0
453,female,25,Wear,./data/train/images/001073_female_Asian_25/mask5.jpg,1,0,0
453,female,25,Incorrect,./data/train/images/001073_female_Asian_25/incorrect_mask.jpg,1,0,1
453,female,25,Wear,./data/train/images/001073_female_Asian_25/mask1.jpg,1,0,0
453,female,25,Wear,./data/train/images/001073_female_Asian_25/mask3.jpg,1,0,0
454,female,19,Wear,./data/train/images/001074_female_Asian_19/mask4.jpg,1,0,0
454,female,19,NotWear,./data/train/images/001074_female_Asian_19/normal.jpg,1,0,2
454,female,19,Wear,./data/train/images/001074_female_Asian_19/mask2.jpg,1,0,0
454,female,19,Wear,./data/train/images/001074_female_Asian_19/mask5.jpg,1,0,0
454,female,19,Incorrect,./data/train/images/001074_female_Asian_19/incorrect_mask.jpg,1,0,1
454,female,19,Wear,./data/train/images/001074_female_Asian_19/mask1.jpg,1,0,0
454,female,19,Wear,./data/train/images/001074_female_Asian_19/mask3.jpg,1,0,0
455,male,48,Wear,./data/train/images/001076_male_Asian_48/mask4.jpg,0,1,0
455,male,48,NotWear,./data/train/images/001076_male_Asian_48/normal.jpg,0,1,2
455,male,48,Wear,./data/train/images/001076_male_Asian_48/mask2.jpg,0,1,0
455,male,48,Wear,./data/train/images/001076_male_Asian_48/mask5.jpg,0,1,0
455,male,48,Incorrect,./data/train/images/001076_male_Asian_48/incorrect_mask.jpg,0,1,1
455,male,48,Wear,./data/train/images/001076_male_Asian_48/mask1.jpg,0,1,0
455,male,48,Wear,./data/train/images/001076_male_Asian_48/mask3.jpg,0,1,0
456,male,19,Wear,./data/train/images/001077_male_Asian_19/mask4.jpg,0,0,0
456,male,19,NotWear,./data/train/images/001077_male_Asian_19/normal.jpg,0,0,2
456,male,19,Wear,./data/train/images/001077_male_Asian_19/mask2.jpg,0,0,0
456,male,19,Wear,./data/train/images/001077_male_Asian_19/mask5.jpg,0,0,0
456,male,19,Incorrect,./data/train/images/001077_male_Asian_19/incorrect_mask.jpg,0,0,1
456,male,19,Wear,./data/train/images/001077_male_Asian_19/mask1.jpg,0,0,0
456,male,19,Wear,./data/train/images/001077_male_Asian_19/mask3.jpg,0,0,0
457,female,23,Wear,./data/train/images/001079_female_Asian_23/mask4.jpg,1,0,0
457,female,23,NotWear,./data/train/images/001079_female_Asian_23/normal.jpg,1,0,2
457,female,23,Wear,./data/train/images/001079_female_Asian_23/mask2.jpg,1,0,0
457,female,23,Wear,./data/train/images/001079_female_Asian_23/mask5.jpg,1,0,0
457,female,23,Incorrect,./data/train/images/001079_female_Asian_23/incorrect_mask.jpg,1,0,1
457,female,23,Wear,./data/train/images/001079_female_Asian_23/mask1.jpg,1,0,0
457,female,23,Wear,./data/train/images/001079_female_Asian_23/mask3.jpg,1,0,0
458,female,23,Wear,./data/train/images/001080_female_Asian_23/mask4.jpg,1,0,0
458,female,23,NotWear,./data/train/images/001080_female_Asian_23/normal.jpg,1,0,2
458,female,23,Wear,./data/train/images/001080_female_Asian_23/mask2.jpg,1,0,0
458,female,23,Wear,./data/train/images/001080_female_Asian_23/mask5.jpg,1,0,0
458,female,23,Incorrect,./data/train/images/001080_female_Asian_23/incorrect_mask.jpg,1,0,1
458,female,23,Wear,./data/train/images/001080_female_Asian_23/mask1.jpg,1,0,0
458,female,23,Wear,./data/train/images/001080_female_Asian_23/mask3.jpg,1,0,0
459,female,51,Wear,./data/train/images/001082_female_Asian_51/mask4.jpg,1,1,0
459,female,51,NotWear,./data/train/images/001082_female_Asian_51/normal.jpg,1,1,2
459,female,51,Wear,./data/train/images/001082_female_Asian_51/mask2.jpg,1,1,0
459,female,51,Wear,./data/train/images/001082_female_Asian_51/mask5.jpg,1,1,0
459,female,51,Incorrect,./data/train/images/001082_female_Asian_51/incorrect_mask.jpg,1,1,1
459,female,51,Wear,./data/train/images/001082_female_Asian_51/mask1.jpg,1,1,0
459,female,51,Wear,./data/train/images/001082_female_Asian_51/mask3.jpg,1,1,0
460,female,34,Wear,./data/train/images/001083_female_Asian_34/mask4.jpg,1,1,0
460,female,34,NotWear,./data/train/images/001083_female_Asian_34/normal.jpg,1,1,2
460,female,34,Wear,./data/train/images/001083_female_Asian_34/mask2.jpg,1,1,0
460,female,34,Wear,./data/train/images/001083_female_Asian_34/mask5.jpg,1,1,0
460,female,34,Incorrect,./data/train/images/001083_female_Asian_34/incorrect_mask.jpg,1,1,1
460,female,34,Wear,./data/train/images/001083_female_Asian_34/mask1.jpg,1,1,0
460,female,34,Wear,./data/train/images/001083_female_Asian_34/mask3.jpg,1,1,0
461,female,26,Wear,./data/train/images/001084_female_Asian_26/mask4.jpg,1,0,0
461,female,26,NotWear,./data/train/images/001084_female_Asian_26/normal.jpg,1,0,2
461,female,26,Wear,./data/train/images/001084_female_Asian_26/mask2.jpg,1,0,0
461,female,26,Wear,./data/train/images/001084_female_Asian_26/mask5.jpg,1,0,0
461,female,26,Incorrect,./data/train/images/001084_female_Asian_26/incorrect_mask.jpg,1,0,1
461,female,26,Wear,./data/train/images/001084_female_Asian_26/mask1.jpg,1,0,0
461,female,26,Wear,./data/train/images/001084_female_Asian_26/mask3.jpg,1,0,0
462,male,26,Wear,./data/train/images/001085_male_Asian_26/mask4.jpg,0,0,0
462,male,26,NotWear,./data/train/images/001085_male_Asian_26/normal.jpg,0,0,2
462,male,26,Wear,./data/train/images/001085_male_Asian_26/mask2.jpg,0,0,0
462,male,26,Wear,./data/train/images/001085_male_Asian_26/mask5.jpg,0,0,0
462,male,26,Incorrect,./data/train/images/001085_male_Asian_26/incorrect_mask.jpg,0,0,1
462,male,26,Wear,./data/train/images/001085_male_Asian_26/mask1.jpg,0,0,0
462,male,26,Wear,./data/train/images/001085_male_Asian_26/mask3.jpg,0,0,0
463,female,25,Wear,./data/train/images/001087_female_Asian_25/mask4.jpg,1,0,0
463,female,25,NotWear,./data/train/images/001087_female_Asian_25/normal.jpg,1,0,2
463,female,25,Wear,./data/train/images/001087_female_Asian_25/mask2.jpg,1,0,0
463,female,25,Wear,./data/train/images/001087_female_Asian_25/mask5.jpg,1,0,0
463,female,25,Incorrect,./data/train/images/001087_female_Asian_25/incorrect_mask.jpg,1,0,1
463,female,25,Wear,./data/train/images/001087_female_Asian_25/mask1.jpg,1,0,0
463,female,25,Wear,./data/train/images/001087_female_Asian_25/mask3.jpg,1,0,0
464,male,24,Wear,./data/train/images/001088_male_Asian_24/mask4.jpg,0,0,0
464,male,24,NotWear,./data/train/images/001088_male_Asian_24/normal.jpg,0,0,2
464,male,24,Wear,./data/train/images/001088_male_Asian_24/mask2.jpg,0,0,0
464,male,24,Wear,./data/train/images/001088_male_Asian_24/mask5.jpg,0,0,0
464,male,24,Incorrect,./data/train/images/001088_male_Asian_24/incorrect_mask.jpg,0,0,1
464,male,24,Wear,./data/train/images/001088_male_Asian_24/mask1.jpg,0,0,0
464,male,24,Wear,./data/train/images/001088_male_Asian_24/mask3.jpg,0,0,0
465,female,25,Wear,./data/train/images/001089_female_Asian_25/mask4.jpg,1,0,0
465,female,25,NotWear,./data/train/images/001089_female_Asian_25/normal.jpg,1,0,2
465,female,25,Wear,./data/train/images/001089_female_Asian_25/mask2.jpg,1,0,0
465,female,25,Wear,./data/train/images/001089_female_Asian_25/mask5.jpg,1,0,0
465,female,25,Incorrect,./data/train/images/001089_female_Asian_25/incorrect_mask.jpg,1,0,1
465,female,25,Wear,./data/train/images/001089_female_Asian_25/mask1.jpg,1,0,0
465,female,25,Wear,./data/train/images/001089_female_Asian_25/mask3.jpg,1,0,0
466,male,34,Wear,./data/train/images/001090_male_Asian_34/mask4.jpg,0,1,0
466,male,34,NotWear,./data/train/images/001090_male_Asian_34/normal.jpg,0,1,2
466,male,34,Wear,./data/train/images/001090_male_Asian_34/mask2.jpg,0,1,0
466,male,34,Wear,./data/train/images/001090_male_Asian_34/mask5.jpg,0,1,0
466,male,34,Incorrect,./data/train/images/001090_male_Asian_34/incorrect_mask.jpg,0,1,1
466,male,34,Wear,./data/train/images/001090_male_Asian_34/mask1.jpg,0,1,0
466,male,34,Wear,./data/train/images/001090_male_Asian_34/mask3.jpg,0,1,0
467,female,19,Wear,./data/train/images/001091_female_Asian_19/mask4.jpg,1,0,0
467,female,19,NotWear,./data/train/images/001091_female_Asian_19/normal.jpg,1,0,2
467,female,19,Wear,./data/train/images/001091_female_Asian_19/mask2.jpg,1,0,0
467,female,19,Wear,./data/train/images/001091_female_Asian_19/mask5.jpg,1,0,0
467,female,19,Incorrect,./data/train/images/001091_female_Asian_19/incorrect_mask.jpg,1,0,1
467,female,19,Wear,./data/train/images/001091_female_Asian_19/mask1.jpg,1,0,0
467,female,19,Wear,./data/train/images/001091_female_Asian_19/mask3.jpg,1,0,0
468,female,18,Wear,./data/train/images/001092_female_Asian_18/mask4.jpg,1,0,0
468,female,18,NotWear,./data/train/images/001092_female_Asian_18/normal.jpg,1,0,2
468,female,18,Wear,./data/train/images/001092_female_Asian_18/mask2.jpg,1,0,0
468,female,18,Wear,./data/train/images/001092_female_Asian_18/mask5.jpg,1,0,0
468,female,18,Incorrect,./data/train/images/001092_female_Asian_18/incorrect_mask.jpg,1,0,1
468,female,18,Wear,./data/train/images/001092_female_Asian_18/mask1.jpg,1,0,0
468,female,18,Wear,./data/train/images/001092_female_Asian_18/mask3.jpg,1,0,0
469,male,23,Wear,./data/train/images/001094_male_Asian_23/mask4.jpg,0,0,0
469,male,23,NotWear,./data/train/images/001094_male_Asian_23/normal.jpg,0,0,2
469,male,23,Wear,./data/train/images/001094_male_Asian_23/mask2.jpg,0,0,0
469,male,23,Wear,./data/train/images/001094_male_Asian_23/mask5.jpg,0,0,0
469,male,23,Incorrect,./data/train/images/001094_male_Asian_23/incorrect_mask.jpg,0,0,1
469,male,23,Wear,./data/train/images/001094_male_Asian_23/mask1.jpg,0,0,0
469,male,23,Wear,./data/train/images/001094_male_Asian_23/mask3.jpg,0,0,0
470,male,25,Wear,./data/train/images/001095_male_Asian_25/mask4.jpg,0,0,0
470,male,25,NotWear,./data/train/images/001095_male_Asian_25/normal.jpg,0,0,2
470,male,25,Wear,./data/train/images/001095_male_Asian_25/mask2.jpg,0,0,0
470,male,25,Wear,./data/train/images/001095_male_Asian_25/mask5.jpg,0,0,0
470,male,25,Incorrect,./data/train/images/001095_male_Asian_25/incorrect_mask.jpg,0,0,1
470,male,25,Wear,./data/train/images/001095_male_Asian_25/mask1.jpg,0,0,0
470,male,25,Wear,./data/train/images/001095_male_Asian_25/mask3.jpg,0,0,0
471,male,22,Wear,./data/train/images/001096_male_Asian_22/mask4.jpg,0,0,0
471,male,22,NotWear,./data/train/images/001096_male_Asian_22/normal.jpg,0,0,2
471,male,22,Wear,./data/train/images/001096_male_Asian_22/mask2.jpg,0,0,0
471,male,22,Wear,./data/train/images/001096_male_Asian_22/mask5.jpg,0,0,0
471,male,22,Incorrect,./data/train/images/001096_male_Asian_22/incorrect_mask.jpg,0,0,1
471,male,22,Wear,./data/train/images/001096_male_Asian_22/mask1.jpg,0,0,0
471,male,22,Wear,./data/train/images/001096_male_Asian_22/mask3.jpg,0,0,0
472,female,39,Wear,./data/train/images/001097_female_Asian_39/mask4.jpg,1,1,0
472,female,39,NotWear,./data/train/images/001097_female_Asian_39/normal.jpg,1,1,2
472,female,39,Wear,./data/train/images/001097_female_Asian_39/mask2.jpg,1,1,0
472,female,39,Wear,./data/train/images/001097_female_Asian_39/mask5.jpg,1,1,0
472,female,39,Incorrect,./data/train/images/001097_female_Asian_39/incorrect_mask.jpg,1,1,1
472,female,39,Wear,./data/train/images/001097_female_Asian_39/mask1.jpg,1,1,0
472,female,39,Wear,./data/train/images/001097_female_Asian_39/mask3.jpg,1,1,0
473,male,23,Wear,./data/train/images/001098_male_Asian_23/mask4.jpg,0,0,0
473,male,23,NotWear,./data/train/images/001098_male_Asian_23/normal.jpg,0,0,2
473,male,23,Wear,./data/train/images/001098_male_Asian_23/mask2.jpg,0,0,0
473,male,23,Wear,./data/train/images/001098_male_Asian_23/mask5.jpg,0,0,0
473,male,23,Incorrect,./data/train/images/001098_male_Asian_23/incorrect_mask.jpg,0,0,1
473,male,23,Wear,./data/train/images/001098_male_Asian_23/mask1.jpg,0,0,0
473,male,23,Wear,./data/train/images/001098_male_Asian_23/mask3.jpg,0,0,0
474,male,25,Wear,./data/train/images/001099_male_Asian_25/mask4.jpg,0,0,0
474,male,25,NotWear,./data/train/images/001099_male_Asian_25/normal.jpg,0,0,2
474,male,25,Wear,./data/train/images/001099_male_Asian_25/mask2.jpg,0,0,0
474,male,25,Wear,./data/train/images/001099_male_Asian_25/mask5.jpg,0,0,0
474,male,25,Incorrect,./data/train/images/001099_male_Asian_25/incorrect_mask.jpg,0,0,1
474,male,25,Wear,./data/train/images/001099_male_Asian_25/mask1.jpg,0,0,0
474,male,25,Wear,./data/train/images/001099_male_Asian_25/mask3.jpg,0,0,0
475,female,43,Wear,./data/train/images/001100_female_Asian_43/mask4.jpg,1,1,0
475,female,43,NotWear,./data/train/images/001100_female_Asian_43/normal.jpg,1,1,2
475,female,43,Wear,./data/train/images/001100_female_Asian_43/mask2.jpg,1,1,0
475,female,43,Wear,./data/train/images/001100_female_Asian_43/mask5.jpg,1,1,0
475,female,43,Incorrect,./data/train/images/001100_female_Asian_43/incorrect_mask.jpg,1,1,1
475,female,43,Wear,./data/train/images/001100_female_Asian_43/mask1.jpg,1,1,0
475,female,43,Wear,./data/train/images/001100_female_Asian_43/mask3.jpg,1,1,0
476,male,60,Wear,./data/train/images/001101_male_Asian_60/mask4.jpg,0,2,0
476,male,60,NotWear,./data/train/images/001101_male_Asian_60/normal.jpg,0,2,2
476,male,60,Wear,./data/train/images/001101_male_Asian_60/mask2.jpg,0,2,0
476,male,60,Wear,./data/train/images/001101_male_Asian_60/mask5.jpg,0,2,0
476,male,60,Incorrect,./data/train/images/001101_male_Asian_60/incorrect_mask.jpg,0,2,1
476,male,60,Wear,./data/train/images/001101_male_Asian_60/mask1.jpg,0,2,0
476,male,60,Wear,./data/train/images/001101_male_Asian_60/mask3.jpg,0,2,0
477,female,60,Wear,./data/train/images/001102_female_Asian_60/mask4.jpg,1,2,0
477,female,60,NotWear,./data/train/images/001102_female_Asian_60/normal.jpg,1,2,2
477,female,60,Wear,./data/train/images/001102_female_Asian_60/mask2.jpg,1,2,0
477,female,60,Wear,./data/train/images/001102_female_Asian_60/mask5.jpg,1,2,0
477,female,60,Incorrect,./data/train/images/001102_female_Asian_60/incorrect_mask.jpg,1,2,1
477,female,60,Wear,./data/train/images/001102_female_Asian_60/mask1.jpg,1,2,0
477,female,60,Wear,./data/train/images/001102_female_Asian_60/mask3.jpg,1,2,0
478,female,58,Wear,./data/train/images/001104_female_Asian_58/mask4.jpg,1,1,0
478,female,58,NotWear,./data/train/images/001104_female_Asian_58/normal.jpg,1,1,2
478,female,58,Wear,./data/train/images/001104_female_Asian_58/mask2.jpg,1,1,0
478,female,58,Wear,./data/train/images/001104_female_Asian_58/mask5.jpg,1,1,0
478,female,58,Incorrect,./data/train/images/001104_female_Asian_58/incorrect_mask.jpg,1,1,1
478,female,58,Wear,./data/train/images/001104_female_Asian_58/mask1.jpg,1,1,0
478,female,58,Wear,./data/train/images/001104_female_Asian_58/mask3.jpg,1,1,0
479,male,25,Wear,./data/train/images/001105_male_Asian_25/mask4.jpg,0,0,0
479,male,25,NotWear,./data/train/images/001105_male_Asian_25/normal.jpg,0,0,2
479,male,25,Wear,./data/train/images/001105_male_Asian_25/mask2.jpg,0,0,0
479,male,25,Wear,./data/train/images/001105_male_Asian_25/mask5.jpg,0,0,0
479,male,25,Incorrect,./data/train/images/001105_male_Asian_25/incorrect_mask.jpg,0,0,1
479,male,25,Wear,./data/train/images/001105_male_Asian_25/mask1.jpg,0,0,0
479,male,25,Wear,./data/train/images/001105_male_Asian_25/mask3.jpg,0,0,0
480,female,60,Wear,./data/train/images/001106_female_Asian_60/mask4.jpg,1,2,0
480,female,60,NotWear,./data/train/images/001106_female_Asian_60/normal.jpg,1,2,2
480,female,60,Wear,./data/train/images/001106_female_Asian_60/mask2.jpg,1,2,0
480,female,60,Wear,./data/train/images/001106_female_Asian_60/mask5.jpg,1,2,0
480,female,60,Incorrect,./data/train/images/001106_female_Asian_60/incorrect_mask.jpg,1,2,1
480,female,60,Wear,./data/train/images/001106_female_Asian_60/mask1.jpg,1,2,0
480,female,60,Wear,./data/train/images/001106_female_Asian_60/mask3.jpg,1,2,0
481,male,25,Wear,./data/train/images/001107_male_Asian_25/mask4.jpg,0,0,0
481,male,25,NotWear,./data/train/images/001107_male_Asian_25/normal.jpg,0,0,2
481,male,25,Wear,./data/train/images/001107_male_Asian_25/mask2.jpg,0,0,0
481,male,25,Wear,./data/train/images/001107_male_Asian_25/mask5.jpg,0,0,0
481,male,25,Incorrect,./data/train/images/001107_male_Asian_25/incorrect_mask.jpg,0,0,1
481,male,25,Wear,./data/train/images/001107_male_Asian_25/mask1.jpg,0,0,0
481,male,25,Wear,./data/train/images/001107_male_Asian_25/mask3.jpg,0,0,0
482,female,23,Wear,./data/train/images/001108_female_Asian_23/mask4.jpg,1,0,0
482,female,23,NotWear,./data/train/images/001108_female_Asian_23/normal.jpg,1,0,2
482,female,23,Wear,./data/train/images/001108_female_Asian_23/mask2.jpg,1,0,0
482,female,23,Wear,./data/train/images/001108_female_Asian_23/mask5.jpg,1,0,0
482,female,23,Incorrect,./data/train/images/001108_female_Asian_23/incorrect_mask.jpg,1,0,1
482,female,23,Wear,./data/train/images/001108_female_Asian_23/mask1.jpg,1,0,0
482,female,23,Wear,./data/train/images/001108_female_Asian_23/mask3.jpg,1,0,0
483,male,25,Wear,./data/train/images/001110_male_Asian_25/mask4.jpg,0,0,0
483,male,25,NotWear,./data/train/images/001110_male_Asian_25/normal.jpg,0,0,2
483,male,25,Wear,./data/train/images/001110_male_Asian_25/mask2.jpg,0,0,0
483,male,25,Wear,./data/train/images/001110_male_Asian_25/mask5.jpg,0,0,0
483,male,25,Incorrect,./data/train/images/001110_male_Asian_25/incorrect_mask.jpg,0,0,1
483,male,25,Wear,./data/train/images/001110_male_Asian_25/mask1.jpg,0,0,0
483,male,25,Wear,./data/train/images/001110_male_Asian_25/mask3.jpg,0,0,0
484,male,28,Wear,./data/train/images/001112_male_Asian_28/mask4.jpg,0,0,0
484,male,28,NotWear,./data/train/images/001112_male_Asian_28/normal.jpg,0,0,2
484,male,28,Wear,./data/train/images/001112_male_Asian_28/mask2.jpg,0,0,0
484,male,28,Wear,./data/train/images/001112_male_Asian_28/mask5.jpg,0,0,0
484,male,28,Incorrect,./data/train/images/001112_male_Asian_28/incorrect_mask.jpg,0,0,1
484,male,28,Wear,./data/train/images/001112_male_Asian_28/mask1.jpg,0,0,0
484,male,28,Wear,./data/train/images/001112_male_Asian_28/mask3.jpg,0,0,0
485,male,18,Wear,./data/train/images/001113_male_Asian_18/mask4.jpg,0,0,0
